ID,vmt_total,flow_total,voc
1,329.351337151665,2149.041528,0.20201249999999998
2,276.27216403294796,2149.041528,0.20201249999999998
3,2790.099226739125,13744.804955,0.506953
4,337.55171337359997,1882.6085480000002,0.07952000000000001
5,181.816686126504,1882.6085480000002,0.201858
6,425.18966762646,3784.37493,0.3816075
7,1290.4376615655042,4066.471006,0.161673
8,704.520178309064,4066.471006,0.161673
9,3598.984282412935,23577.478819,1.931751
11,292.97855696306,1040.51763,0.101235
12,144.633692694743,583.711104,0.0588825
13,232.40128298731497,1362.889515,0.14365999999999998
14,342.678779552116,2034.317684,0.198263
15,1479.1078252896,10669.926093999999,1.0033455
16,5.822573212386,24.778277999999997,0.001423
17,210.341707746958,2232.026432,0.2211045
19,412.70008665003996,17881.720924,0.44200900000000004
20,1701.09155133809,11290.555527,0.287171
21,35.207377100528,624.931289,0.064572
23,255.29804667221399,1636.93514,0.044924000000000006
25,310.50189482434496,8650.822895,0.2162925
26,3488.294002809609,17907.162154,0.7231325
27,195.799024069484,5595.6966170000005,0.519852
28,2851.41274544004,31619.256287,1.166891
30,370.503957442584,6033.185668,0.5652865
32,1803.252907558692,15666.019707,1.431642
34,935.4362363080556,13079.149891000001,0.541484
35,569.6400007121116,4148.629257,0.3816035
36,86.703377679268,418.943929,0.031872
37,60.232405841328,418.943929,0.031872
38,180.380526856488,5206.68881,0.48650699999999997
39,106.63542045724084,1556.6987270000002,0.137645
41,378.56557229936,5618.7005819999995,0.5365595
42,804.9927993776741,19463.200104000003,1.6092115
43,1118.050165158614,4654.424291,0.1179745
44,2099.437121985459,22949.023898,0.8679155000000001
46,464.481882913147,2201.2003130000003,0.226626
47,675.0712324483795,4741.168181999999,0.4451635
48,1368.8733197592003,3698.2583680000002,0.3507915
49,415.006938898202,2958.566045,0.27629600000000004
50,653.9056743262081,4347.979421,0.399789
51,914.735375891468,2958.566045,0.27629600000000004
52,980.151667290147,3188.345767,0.3065945
53,0.0,0.0,0.0
54,3166.115330960848,23595.30775,0.903665
55,1410.817074092691,14665.940811999999,0.5629005
56,176.517647873535,2711.276353,0.2661775
57,710.6826032450091,6547.233719,0.533993
58,3180.334778781673,10676.778701,0.669689
59,28913.07444220462,94750.266791,1.522497
60,902.2125035909851,9084.991213,0.7401385
61,418.07106053533795,4658.865063,0.4416445
63,639.2168603970799,2209.2926899999998,0.21175449999999998
64,767.2129627027521,4066.471006,0.161673
65,1040.8905003490959,6035.12741,0.555675
66,490.14165793275004,4651.4036559999995,0.456295
67,2113.249111311368,8901.631028,0.35297350000000005
68,666.0254437772351,8901.631028,0.35297350000000005
69,694.985251603188,13318.961277,0.525344
70,5334.286742066281,21818.638146999998,0.835358
71,3476.1651383977437,13318.961277,0.525344
72,86.820094103808,1580.616371,0.14804900000000001
73,850.4313506980201,6710.62938,0.273294
74,753.0142659912595,3475.2064790000004,0.35505
75,918.353434013568,20214.246155,0.792764
76,341.06476446347585,1196.500173,0.12345199999999999
77,428.472608093649,4415.377009999999,0.410818
78,176.22433918771202,2806.835173,0.266868
79,187.920421332768,2806.835173,0.266868
80,1116.455329557922,15914.041358,0.605062
81,2147.673093439076,15914.041358,0.605062
82,3543.3293066754663,8808.894067,0.3257525
83,1026.952092776532,10159.271289,0.3752475
84,278.940205752816,2728.1283049999997,0.2533635
85,704.28998334448,4672.21697,0.445168
86,1887.0507400758302,16685.683929,0.650554
87,161.36451804766202,1489.674444,0.1420875
88,66.17006719132,600.127586,0.0578025
89,489.192104430516,6796.978297,0.631078
90,296.48715696512,4108.7466429999995,0.3841815
91,537.4406238317821,7229.0128030000005,0.305521
92,2026.158947730162,16162.50673,0.6214575
93,1249.1463171337637,18195.299258,0.6943045
94,2604.1616664120097,21029.364282000002,0.8078230000000001
95,1700.4158640532803,20537.769735,0.798941
96,934.8863642811509,3570.571699,0.360049
97,1149.030735038356,25050.814194,0.6022185
98,15285.482559479955,23411.925817,0.585785
100,1679.061680974176,16753.424172,0.4254785
101,1536.730221926804,11031.407320999999,0.395942
102,458.90302401123597,1444.381222,0.0531175
103,470.97460648806003,3699.925462,0.3616485
105,797.8571308335602,5761.782784,0.556369
106,1024.4024894483023,15549.993753,0.5704725
107,1729.618783319725,8378.921164,0.6012575
108,1385.735894611572,5904.839357,0.5611985
109,195.58275133650503,4558.294855,0.4309395
110,923.6011582090798,12732.301514,0.4900835
111,125.199504727528,2893.180772,0.2829285
112,775.513297098172,10802.675580000001,0.41442199999999996
113,779.5751032204039,10802.675580000001,0.41442199999999996
115,427.87000716546004,1585.373106,0.126178
116,399.2857336257557,12547.868768,1.2026985
117,1863.796409131635,5459.514538,0.519449
118,14916.062801861419,49780.845052000004,1.2386085
119,241.61497510342372,3290.8408099999997,0.144048
120,322.57753017645297,4374.631436000001,0.18816100000000002
121,0.0,0.0,0.0
122,67.347657297032,330.122626,0.039291
123,3738.9434275386548,14457.789819,0.614405
124,1480.8939921255792,9889.024461,0.4236405
125,1764.4427236655765,14857.926329,0.63098
126,996.790487011845,7936.925104999999,0.30050899999999997
127,1747.95615603058,15542.223476,0.6327405
129,362.3901451115793,6833.681786,0.6178755
130,324.27833393157596,6560.089277,0.636603
131,1430.880121251654,13767.199845,0.516896
132,489.526983222246,6560.089277,0.636603
133,818.7778648379153,6560.089277,0.636603
134,458.331316435967,3672.1440789999997,0.3554035
135,628.7404650579091,4888.394911,0.1942305
136,847.0902704417999,6547.304610000001,0.25252450000000004
138,280.603216124426,3672.1440789999997,0.3554035
140,1189.9046217237621,4576.45064,0.4284805
141,1774.66101440751,7405.559862,0.6957245
142,0.214153,1.0,8.75e-05
143,1359.4651109814051,7609.273057,0.3103015
144,149.69318509308798,2153.3319890000002,0.077259
145,1389.4917052357644,18614.154351,0.7300224999999999
146,3933.3968517790026,14875.990812,0.960882
147,311.57107344322,10097.257456,0.4026605
148,403.840755438604,6312.8724489999995,0.5888895
149,1923.5198778439678,11842.000984999999,0.448647
150,2091.568004160786,22209.612701,0.7046870000000001
151,730.0721548246701,9691.681135,0.2436975
152,311.27330774863196,8145.230673,0.204545
153,45.42206691571501,1306.921793,0.032684
154,51.14410372188,1410.0938440000002,0.035578
155,159.51044569480402,4530.645788,0.35689649999999995
156,2269.924738647885,14354.085886,1.3719805
157,1187.672801722563,16718.125576,1.62441
158,1179.5520420867479,10532.561009000001,1.020102
159,2629.006705979263,10032.959543,0.392622
160,2655.52206829581,9919.397959,0.386606
161,3619.2437013454714,17993.385952,0.6849879999999999
162,5467.6975135476005,19375.257063,0.754274
163,4508.090709867951,19309.245032000003,0.7502685
164,700.7360799087459,5402.969636999999,0.5681575
165,7562.94335121708,21555.137442,0.8355085000000001
166,3178.3135651379966,26539.024804,1.0133345
167,1249.390061377262,4971.529349,0.47858049999999996
168,587.828713834488,8717.675842,0.870893
170,522.191827777753,1810.255858,0.17164000000000001
171,1208.7730284750298,8192.036447,0.808911
172,1386.938925713428,46051.950674,1.1013975
173,157.17117845118997,1638.206601,0.15143099999999998
174,367.045837323543,1788.556811,0.069722
175,1328.785565344455,10090.637266,0.670197
176,7689.113500442825,26445.973360999997,1.0010014999999999
177,707.8053794865334,4472.477776,0.4240905
178,1725.9028933998582,17840.634169,1.7051435
179,945.157021422944,2330.538883,0.20999199999999998
180,1862.345379292437,16167.174642999998,0.5026889999999999
181,249.69458976525002,2064.87153,0.0820475
182,3880.1095794793373,14721.529952,0.543426
183,1487.512896435741,12771.310558000001,0.476667
184,151.31293931216698,618.586,0.0236925
185,1011.4660991218597,3546.341022,0.3485005
187,913.2207749386552,7148.801972,0.7118295
188,4952.944605672197,18101.676585,1.7696135
189,1272.715307283,9929.495311,0.4052875
190,591.960566633843,3592.059158,0.3532705
191,7982.365858660707,19024.521881,0.7560655
192,3628.450570342698,14746.022690000002,1.4104970000000001
193,2282.404131170526,14746.022690000002,1.4104970000000001
194,211.81967612065,751.386682,0.0717915
195,171.21597371013704,4774.270487,0.512039
197,148.136198744668,1901.8429210000002,0.079188
198,136.04037177844202,1910.115943,0.182908
200,792.908648686151,6672.957372999999,0.6789259999999999
201,546.4934656855679,6959.217952999999,0.6699875000000001
202,3934.345420994806,20807.064420000002,0.773239
203,1065.773399897083,33176.976801,1.2423705
204,1973.6236664968746,33176.976801,1.2423705
205,925.130913308202,14711.238582000002,0.9089349999999999
206,719.7536897963986,13732.972151,0.5780875
207,1240.7021836768013,6904.950252000001,0.6606805
208,3266.020241997964,39694.757407,1.5624814999999999
209,1068.48666641775,20465.795836,0.7536015
210,490.340862344466,19670.284754,0.7683504999999999
211,269.299164374025,9626.422539,0.903801
212,989.3117243513789,4805.1198269999995,0.4517025
213,776.1122663610611,10868.854381000001,0.6933465
214,57.749267388056005,706.3024240000001,0.0845295
215,739.353114827469,10203.744697,0.5269
216,699.686562884576,13488.973801,0.5107615
217,228.32786046051203,13488.973801,0.47980700000000004
218,1639.6436557067027,13419.462844000001,0.5234920000000001
219,818.143044637696,14328.927794,0.3404435
220,842.0258711888171,4863.912069,0.4844225
221,165.037505258758,2341.688268,0.24584
222,605.0476379356859,2035.2033620000002,0.198339
223,1393.767370119528,4755.359719,0.4490845
224,990.212352070914,10200.172496,0.8978565000000001
225,3342.3577088991296,19501.474765,2.6961965
226,375.28923537237,6527.407566,0.6485555
227,0.0,0.0,0.0
228,10334.976176622014,18158.857439,2.497207
229,3147.5785038217077,19357.538792,2.654307
230,517.425154554069,8120.676561,0.7751855000000001
231,2241.355036726816,17504.842582,0.6622334999999999
232,206.699092475448,2917.9125160000003,0.2800705
233,229.2886750439596,3672.144086,0.355328
234,894.50145027808,8185.408281,0.7869090000000001
235,1021.2375780504192,8182.272426,0.7831300000000001
236,1318.998531775806,9930.077177000001,0.860509
237,693.9142737503098,5394.337941,0.548289
238,738.7797386125001,6130.803115,0.6127090000000001
239,1922.2516928216253,20535.487277000004,0.7816955000000001
240,606.4312574023901,3493.9777719999997,0.149481
241,289.6098702464699,1143.6353510000001,0.09703149999999999
242,148.77401236536298,1143.6353510000001,0.09703149999999999
243,758.1265735455321,6342.881377000001,0.644864
244,2925.080378655628,37687.485628,0.685241
245,1396.6414221603,17950.329775000002,0.4526225
246,1078.352032084106,14797.336938000002,0.3768505
247,2311.193923015005,31821.338501,0.7980765000000001
248,2488.2315365643244,31837.635596,0.797614
249,93.633293715176,1306.1587169999998,0.1414215
250,700.95483041579,12986.86476,0.5170025
252,8.996696414319,906.650865,0.0865945
253,112.46533796052,4053.24316,0.157392
254,898.29070240378,17881.720924,0.44200900000000004
255,632.7371553958307,3836.37717,0.3692785
256,543.482905054355,1143.6353510000001,0.09703149999999999
257,726.63235626137,12986.86476,0.5170025
258,803.6036786945401,828.679518,0.080191
259,74.96993985752998,306.34736,0.0289625
260,3586.76447208714,22193.813394999997,2.929055
261,832.4404736902799,6481.717570000001,0.5972505
262,2504.342893593194,12106.825831,0.2958885
263,7775.720220389355,38334.445622,0.952473
264,5823.67039038611,26572.950173,0.835805
265,1725.0702951439318,15456.788027999999,0.398052
266,1404.0965325600898,10757.629361,0.43404950000000003
267,807.9437644782299,7034.528716999999,0.2813125
268,557.013086483562,1322.273671,0.050435
269,618.379318989964,3794.3433800000003,0.364106
270,169.447395478998,3183.8446380000005,0.0854415
271,156.355386870804,2958.810591,0.081796
272,156.548796514824,2951.9685539999996,0.127401
273,1328.194261242555,6579.942720999999,0.6997804999999999
274,134.885728293819,716.901475,0.060909
275,118.72318467521399,716.901475,0.060909
278,273.230962168318,2510.676518,0.2803615
279,2840.998248714012,9124.374920999999,0.399802
280,5131.894430232839,20508.709353,0.879624
281,2978.8343238874204,21048.559947,1.227488
282,688.235221563503,9587.718671999999,0.9078094999999999
283,1036.287670762944,14397.684066999998,1.3399535
284,1532.622239675275,7840.502527000001,0.7857685
285,18786.649881084482,30432.062320999998,0.7354095
286,965.9000573321548,31740.629104,0.7632680000000001
288,321.817877282968,10076.647195000001,0.992124
290,1054.3171870469278,31455.378641999996,1.159098
294,4415.155898133505,51024.439572,1.0624205
295,1766.576262417335,33911.502019,0.867924
296,1801.4099013750842,63911.519475,1.559714
298,805.7569530164039,11136.777004000001,0.2868305
300,1437.7740118911117,31455.378641999996,1.159098
301,59.660435556384,1627.442628,0.171182
302,122.34995518798799,1838.5348339999998,0.1901505
303,80.63330361273,1384.3815330000002,0.1401815
304,244.28372234526802,4581.9808140000005,0.436336
305,1315.785503496807,56644.08685299999,1.315885
306,341.50582103733893,9161.445773,0.236829
307,785.29747775234,23897.215577999996,0.400948
308,591.990159503652,8246.907132999999,0.215783
309,46.54195035503201,1137.694672,0.1138725
310,5420.227809437899,47240.020925000004,1.164005
311,1203.2064396974222,8170.961196,0.404642
312,326.86193640061,7824.500536,0.3279115
313,86.32729353792001,857.2379669999999,0.0869745
314,380.53811241021094,3829.160209,0.37133000000000005
315,478.535299104955,3670.790734,0.3583445
316,753.114385719528,3738.542336,0.3600975
317,1571.739981432677,29915.111942000003,0.7078405
318,958.0744516315805,35223.057226000004,0.8333984999999999
319,888.1136942195794,35852.235619,0.8488049999999999
320,1855.4968352424062,36417.019623,0.8640605
321,23.463120509835996,262.933341,0.027819
322,188.22546609880501,5230.664613,0.2090635
323,5637.530609651676,33209.610321,1.0773685
324,273.43060480368,2834.065141,0.270698
325,1168.813796881154,8667.253674,0.837214
326,11204.449604057796,72057.85179,1.468813
327,556.798412257416,3598.061831,0.3731615
328,46.654672013697635,3598.061831,0.3731615
329,2843.073023970816,18424.975657,0.601511
330,3411.026371472875,17797.410565,0.678021
331,704.71060317229,9071.030015,0.8880115000000001
332,824.1105778436881,5770.929040999999,0.569014
333,2025.461024855025,16315.119997,0.403791
