OriginSRA,DestinationSRA,flows
5.0,51.0,2.0
5.0,51.0,4.0
5.0,52.0,10.0
5.0,52.0,4.0
5.0,52.0,27.0
5.0,52.0,2.0
5.0,53.0,2.0
5.0,53.0,0.0
5.0,53.0,1.0
5.0,53.0,4.0
5.0,53.0,8.0
5.0,53.0,3.0
5.0,53.0,4.0
5.0,53.0,2.0
5.0,54.0,2.0
5.0,54.0,4.0
5.0,54.0,3.0
5.0,55.0,5.0
5.0,55.0,136.0
5.0,55.0,16.0
5.0,60.0,7.0
5.0,60.0,0.0
5.0,60.0,1.0
5.0,60.0,2.0
5.0,61.0,27.0
5.0,61.0,2.0
5.0,62.0,75.0
5.0,63.0,2.0
5.0,63.0,17.0
5.0,1.0,2820.0
5.0,1.0,4.0
5.0,1.0,33.0
5.0,1.0,360.0
5.0,2.0,7.0
5.0,2.0,13.0
5.0,2.0,23.0
5.0,2.0,63.0
5.0,2.0,11.0
5.0,2.0,348.0
5.0,3.0,500.0
5.0,3.0,213.0
5.0,3.0,38.0
5.0,4.0,110.0
5.0,4.0,1171.0
5.0,4.0,229.0
5.0,5.0,418.0
5.0,5.0,1588.0
5.0,5.0,856.0
5.0,5.0,39.0
5.0,5.0,6501.0
5.0,5.0,12501.0
5.0,6.0,7948.0
5.0,8.0,12.0
5.0,9.0,79.0
5.0,10.0,1651.0
5.0,10.0,25.0
5.0,11.0,29.0
5.0,11.0,248.0
5.0,11.0,29.0
5.0,12.0,6.0
5.0,12.0,265.0
5.0,12.0,19.0
5.0,13.0,8.0
5.0,13.0,1.0
5.0,13.0,165.0
5.0,13.0,2.0
5.0,13.0,348.0
5.0,13.0,4.0
5.0,13.0,1.0
5.0,13.0,5.0
5.0,14.0,26.0
5.0,14.0,4.0
5.0,14.0,19.0
5.0,14.0,22.0
5.0,14.0,96.0
5.0,14.0,4.0
5.0,14.0,6.0
5.0,14.0,2.0
5.0,14.0,4.0
5.0,14.0,16.0
5.0,14.0,22.0
5.0,15.0,2.0
5.0,15.0,6.0
5.0,15.0,6.0
5.0,15.0,108.0
5.0,16.0,7.0
5.0,16.0,10.0
5.0,16.0,5.0
5.0,17.0,390.0
5.0,18.0,44.0
5.0,19.0,3.0
5.0,20.0,921.0
5.0,20.0,462.0
5.0,20.0,6.0
5.0,20.0,117.0
5.0,20.0,38.0
5.0,21.0,26.0
5.0,21.0,50.0
5.0,21.0,60.0
5.0,21.0,8.0
5.0,21.0,61.0
5.0,21.0,463.0
5.0,21.0,47.0
5.0,21.0,10.0
5.0,22.0,15.0
5.0,22.0,81.0
5.0,22.0,871.0
5.0,22.0,725.0
5.0,22.0,377.0
5.0,23.0,81.0
5.0,23.0,132.0
5.0,23.0,592.0
5.0,24.0,10.0
5.0,26.0,78.0
5.0,26.0,330.0
5.0,27.0,10.0
5.0,27.0,2.0
5.0,30.0,67.0
5.0,31.0,31.0
5.0,31.0,73.0
5.0,31.0,195.0
5.0,31.0,331.0
5.0,32.0,76.0
5.0,32.0,707.0
5.0,33.0,17.0
5.0,33.0,12.0
5.0,33.0,423.0
5.0,33.0,5.0
5.0,33.0,23.0
5.0,34.0,12.0
5.0,34.0,60.0
5.0,34.0,14.0
5.0,34.0,369.0
5.0,34.0,36.0
5.0,34.0,10.0
5.0,34.0,62.0
5.0,34.0,11.0
5.0,35.0,8.0
5.0,35.0,17.0
5.0,35.0,152.0
5.0,35.0,1.0
5.0,35.0,23.0
5.0,36.0,15.0
5.0,36.0,83.0
5.0,36.0,12.0
5.0,36.0,11.0
5.0,37.0,14.0
5.0,37.0,6.0
5.0,37.0,18.0
5.0,37.0,6.0
5.0,37.0,8.0
5.0,38.0,5.0
5.0,38.0,25.0
5.0,38.0,2.0
5.0,39.0,16.0
5.0,40.0,64.0
5.0,40.0,2.0
5.0,41.0,2.0
5.0,41.0,10.0
5.0,41.0,2.0
5.0,41.0,44.0
5.0,41.0,4.0
5.0,41.0,1.0
5.0,42.0,5.0
5.0,42.0,3.0
5.0,42.0,29.0
5.0,43.0,2.0
5.0,43.0,36.0
5.0,44.0,0.0
5.0,44.0,1.0
5.0,45.0,2.0
5.0,46.0,2.0
5.0,46.0,4.0
5.0,47.0,1.0
5.0,48.0,2.0
5.0,48.0,2.0
5.0,49.0,3.0
5.0,50.0,78.0
5.0,50.0,4.0
5.0,50.0,2.0
5.0,50.0,2.0
5.0,50.0,1.0
5.0,50.0,1.0
5.0,51.0,0.0
5.0,51.0,3.0
5.0,51.0,1.0
5.0,51.0,24.0
5.0,51.0,2.0
5.0,51.0,2.0
5.0,52.0,4.0
5.0,52.0,1.0
5.0,52.0,1.0
5.0,52.0,10.0
5.0,52.0,1.0
5.0,53.0,2.0
5.0,53.0,2.0
5.0,53.0,3.0
5.0,53.0,4.0
5.0,54.0,1.0
5.0,54.0,2.0
5.0,55.0,3.0
5.0,55.0,33.0
5.0,55.0,4.0
5.0,57.0,0.0
5.0,60.0,2.0
5.0,61.0,16.0
5.0,61.0,2.0
5.0,62.0,1.0
5.0,62.0,25.0
5.0,63.0,1.0
5.0,63.0,2.0
6.0,1.0,32185.0
6.0,1.0,34.0
6.0,1.0,210.0
6.0,1.0,10614.0
6.0,2.0,48.0
6.0,2.0,135.0
6.0,2.0,220.0
6.0,2.0,635.0
6.0,2.0,81.0
6.0,2.0,3078.0
6.0,3.0,1557.0
6.0,3.0,1302.0
6.0,3.0,451.0
6.0,4.0,638.0
6.0,4.0,2783.0
6.0,4.0,314.0
6.0,5.0,419.0
6.0,5.0,1790.0
6.0,5.0,1198.0
6.0,5.0,162.0
6.0,5.0,4903.0
6.0,5.0,7966.0
6.0,6.0,246778.0
6.0,8.0,369.0
6.0,9.0,322.0
6.0,10.0,27582.0
6.0,10.0,204.0
6.0,11.0,341.0
6.0,11.0,2701.0
6.0,11.0,176.0
6.0,12.0,73.0
6.0,12.0,3224.0
6.0,12.0,280.0
6.0,13.0,177.0
6.0,13.0,28.0
6.0,13.0,681.0
6.0,13.0,70.0
6.0,13.0,4906.0
6.0,13.0,124.0
6.0,13.0,52.0
6.0,13.0,95.0
6.0,14.0,473.0
6.0,14.0,56.0
6.0,14.0,196.0
6.0,14.0,240.0
6.0,14.0,1613.0
6.0,14.0,48.0
6.0,14.0,65.0
6.0,14.0,51.0
6.0,14.0,23.0
6.0,14.0,256.0
6.0,14.0,268.0
6.0,15.0,57.0
6.0,15.0,53.0
6.0,15.0,117.0
6.0,15.0,1491.0
6.0,16.0,113.0
6.0,16.0,190.0
6.0,16.0,62.0
6.0,17.0,14818.0
6.0,18.0,4393.0
6.0,19.0,36.0
6.0,20.0,3257.0
6.0,20.0,2488.0
6.0,20.0,22.0
6.0,20.0,554.0
6.0,20.0,150.0
6.0,21.0,218.0
6.0,21.0,304.0
6.0,21.0,326.0
6.0,21.0,40.0
6.0,21.0,2.0
6.0,21.0,334.0
6.0,21.0,2766.0
6.0,21.0,2871.0
6.0,21.0,62.0
6.0,22.0,118.0
6.0,22.0,400.0
6.0,22.0,3353.0
6.0,22.0,978.0
6.0,22.0,4935.0
6.0,23.0,2395.0
6.0,23.0,3894.0
6.0,23.0,849.0
6.0,24.0,55.0
6.0,26.0,702.0
6.0,26.0,450.0
6.0,27.0,61.0
6.0,27.0,13.0
6.0,28.0,2.0
6.0,29.0,9.0
6.0,30.0,461.0
6.0,31.0,409.0
6.0,31.0,388.0
6.0,31.0,1278.0
6.0,31.0,827.0
6.0,31.0,15.0
6.0,32.0,490.0
6.0,32.0,1861.0
6.0,33.0,99.0
6.0,33.0,98.0
6.0,33.0,6464.0
6.0,33.0,9.0
6.0,33.0,186.0
6.0,34.0,86.0
6.0,34.0,422.0
6.0,34.0,139.0
6.0,34.0,3791.0
6.0,34.0,435.0
6.0,34.0,94.0
6.0,34.0,828.0
6.0,34.0,134.0
6.0,35.0,85.0
6.0,35.0,107.0
6.0,35.0,1376.0
6.0,35.0,43.0
6.0,35.0,2.0
6.0,35.0,216.0
6.0,36.0,101.0
6.0,36.0,876.0
6.0,36.0,191.0
6.0,36.0,76.0
6.0,36.0,5.0
6.0,37.0,148.0
6.0,37.0,63.0
6.0,37.0,108.0
6.0,37.0,123.0
6.0,37.0,96.0
6.0,38.0,50.0
6.0,38.0,199.0
6.0,38.0,6.0
6.0,38.0,8.0
6.0,39.0,209.0
6.0,40.0,693.0
6.0,40.0,34.0
6.0,41.0,33.0
6.0,41.0,81.0
6.0,41.0,31.0
6.0,41.0,444.0
6.0,41.0,24.0
6.0,41.0,5.0
6.0,42.0,4.0
6.0,42.0,22.0
6.0,42.0,17.0
6.0,42.0,326.0
6.0,43.0,17.0
6.0,43.0,473.0
6.0,44.0,4.0
6.0,44.0,8.0
6.0,45.0,6.0
6.0,45.0,1.0
6.0,46.0,12.0
6.0,46.0,20.0
6.0,46.0,13.0
6.0,47.0,7.0
6.0,48.0,3.0
6.0,48.0,3.0
6.0,49.0,14.0
6.0,50.0,5.0
6.0,50.0,995.0
6.0,50.0,27.0
6.0,50.0,11.0
6.0,50.0,39.0
6.0,50.0,0.0
6.0,50.0,4.0
6.0,50.0,37.0
6.0,50.0,1.0
6.0,51.0,13.0
6.0,51.0,16.0
6.0,51.0,31.0
6.0,51.0,9.0
6.0,51.0,12.0
6.0,51.0,254.0
6.0,51.0,28.0
6.0,51.0,28.0
6.0,51.0,12.0
6.0,52.0,21.0
6.0,52.0,13.0
6.0,52.0,2.0
6.0,52.0,159.0
6.0,52.0,11.0
6.0,52.0,1.0
6.0,52.0,3.0
6.0,53.0,4.0
6.0,53.0,10.0
6.0,53.0,16.0
6.0,53.0,25.0
6.0,53.0,20.0
6.0,53.0,17.0
6.0,53.0,2.0
6.0,53.0,13.0
6.0,53.0,4.0
6.0,54.0,3.0
6.0,54.0,6.0
6.0,54.0,16.0
6.0,54.0,7.0
6.0,55.0,22.0
6.0,55.0,424.0
6.0,55.0,94.0
6.0,56.0,9.0
6.0,57.0,2.0
6.0,60.0,31.0
6.0,60.0,2.0
6.0,60.0,1.0
6.0,60.0,2.0
6.0,61.0,2.0
6.0,61.0,101.0
6.0,61.0,10.0
6.0,62.0,1.0
6.0,62.0,317.0
6.0,63.0,1.0
6.0,63.0,1.0
6.0,63.0,40.0
8.0,1.0,154.0
8.0,1.0,3.0
8.0,1.0,46.0
8.0,2.0,1.0
8.0,2.0,8.0
8.0,2.0,1.0
8.0,2.0,33.0
8.0,3.0,4.0
8.0,3.0,7.0
8.0,3.0,8.0
8.0,4.0,1.0
8.0,4.0,22.0
8.0,4.0,2.0
8.0,5.0,5.0
8.0,5.0,7.0
8.0,5.0,7.0
8.0,5.0,4.0
8.0,5.0,32.0
8.0,5.0,12.0
8.0,6.0,390.0
8.0,8.0,3.0
8.0,9.0,3.0
8.0,10.0,342.0
8.0,10.0,4.0
8.0,11.0,1.0
8.0,11.0,42.0
8.0,11.0,2.0
8.0,12.0,30.0
8.0,13.0,2.0
8.0,13.0,7.0
8.0,13.0,29.0
8.0,13.0,1.0
8.0,13.0,2.0
8.0,14.0,4.0
8.0,14.0,12.0
8.0,14.0,12.0
8.0,14.0,1.0
8.0,14.0,1.0
8.0,14.0,2.0
8.0,14.0,5.0
8.0,15.0,3.0
8.0,15.0,1.0
8.0,15.0,14.0
8.0,16.0,0.0
8.0,16.0,1.0
8.0,16.0,0.0
8.0,17.0,216.0
8.0,18.0,16.0
8.0,20.0,3.0
8.0,20.0,23.0
8.0,20.0,4.0
8.0,21.0,2.0
8.0,21.0,6.0
8.0,21.0,2.0
8.0,21.0,38.0
8.0,21.0,21.0
8.0,21.0,1.0
8.0,22.0,6.0
8.0,22.0,25.0
8.0,22.0,4.0
8.0,22.0,13.0
8.0,23.0,2.0
8.0,23.0,6.0
8.0,23.0,16.0
8.0,26.0,8.0
8.0,26.0,2.0
8.0,30.0,4.0
8.0,31.0,1.0
8.0,31.0,7.0
8.0,31.0,11.0
8.0,31.0,6.0
8.0,32.0,4.0
8.0,32.0,6.0
8.0,33.0,1.0
8.0,33.0,34.0
8.0,33.0,2.0
8.0,34.0,0.0
8.0,34.0,4.0
8.0,34.0,41.0
8.0,34.0,3.0
8.0,34.0,2.0
8.0,34.0,2.0
8.0,35.0,1.0
8.0,35.0,2.0
8.0,35.0,21.0
8.0,35.0,2.0
8.0,35.0,3.0
8.0,36.0,2.0
8.0,36.0,14.0
8.0,36.0,3.0
8.0,36.0,1.0
8.0,37.0,1.0
8.0,37.0,0.0
8.0,37.0,2.0
8.0,38.0,2.0
8.0,40.0,5.0
8.0,41.0,1.0
8.0,41.0,6.0
8.0,42.0,4.0
8.0,43.0,0.0
8.0,50.0,16.0
8.0,51.0,1.0
8.0,51.0,6.0
8.0,52.0,2.0
8.0,54.0,1.0
8.0,55.0,1.0
8.0,60.0,1.0
8.0,62.0,2.0
9.0,1.0,996.0
9.0,1.0,2.0
9.0,1.0,13.0
9.0,1.0,52.0
9.0,2.0,1.0
9.0,2.0,9.0
9.0,2.0,12.0
9.0,2.0,22.0
9.0,2.0,10.0
9.0,2.0,122.0
9.0,3.0,24.0
9.0,3.0,160.0
9.0,3.0,25.0
9.0,4.0,323.0
9.0,4.0,6549.0
9.0,4.0,816.0
9.0,5.0,878.0
9.0,5.0,339.0
9.0,5.0,505.0
9.0,5.0,308.0
9.0,5.0,983.0
9.0,5.0,46.0
9.0,6.0,293.0
9.0,8.0,3.0
9.0,9.0,4579.0
9.0,10.0,458.0
9.0,10.0,6.0
9.0,11.0,8.0
9.0,11.0,86.0
9.0,11.0,261.0
9.0,12.0,4.0
9.0,12.0,65.0
9.0,12.0,2.0
9.0,13.0,4.0
9.0,13.0,1365.0
9.0,13.0,2.0
9.0,13.0,76.0
9.0,13.0,3.0
9.0,13.0,1.0
9.0,13.0,1.0
9.0,14.0,8.0
9.0,14.0,2.0
9.0,14.0,2.0
9.0,14.0,4.0
9.0,14.0,47.0
9.0,14.0,2.0
9.0,14.0,2.0
9.0,14.0,4.0
9.0,14.0,2.0
9.0,15.0,0.0
9.0,15.0,2.0
9.0,15.0,2.0
9.0,15.0,31.0
9.0,16.0,3.0
9.0,16.0,4.0
9.0,16.0,2.0
9.0,17.0,110.0
9.0,18.0,6.0
9.0,19.0,9.0
9.0,20.0,28.0
9.0,20.0,915.0
9.0,20.0,5.0
9.0,20.0,1812.0
9.0,20.0,56.0
9.0,21.0,40.0
9.0,21.0,83.0
9.0,21.0,131.0
9.0,21.0,19.0
9.0,21.0,0.0
9.0,21.0,133.0
9.0,21.0,4228.0
9.0,21.0,12.0
9.0,21.0,15.0
9.0,22.0,41.0
9.0,22.0,120.0
9.0,22.0,1428.0
9.0,22.0,35.0
9.0,22.0,24.0
9.0,23.0,9.0
9.0,23.0,9.0
9.0,23.0,129.0
9.0,24.0,32.0
9.0,26.0,27.0
9.0,26.0,61.0
9.0,27.0,17.0
9.0,30.0,26.0
9.0,31.0,7.0
9.0,31.0,16.0
9.0,31.0,98.0
9.0,31.0,55.0
9.0,31.0,2.0
9.0,32.0,18.0
9.0,32.0,25.0
9.0,33.0,8.0
9.0,33.0,2.0
9.0,33.0,88.0
9.0,33.0,10.0
9.0,34.0,2.0
9.0,34.0,15.0
9.0,34.0,8.0
9.0,34.0,140.0
9.0,34.0,5.0
9.0,34.0,3.0
9.0,34.0,9.0
9.0,34.0,2.0
9.0,35.0,2.0
9.0,35.0,3.0
9.0,35.0,40.0
9.0,35.0,9.0
9.0,36.0,2.0
9.0,36.0,23.0
9.0,36.0,5.0
9.0,37.0,4.0
9.0,37.0,3.0
9.0,37.0,1.0
9.0,37.0,3.0
9.0,37.0,6.0
9.0,38.0,2.0
9.0,38.0,9.0
9.0,38.0,1.0
9.0,39.0,8.0
9.0,40.0,19.0
9.0,40.0,2.0
9.0,41.0,4.0
9.0,41.0,4.0
9.0,41.0,22.0
9.0,41.0,3.0
9.0,41.0,0.0
9.0,42.0,1.0
9.0,42.0,1.0
9.0,42.0,19.0
9.0,43.0,5.0
9.0,44.0,1.0
9.0,46.0,0.0
9.0,46.0,2.0
9.0,49.0,1.0
9.0,50.0,30.0
9.0,50.0,2.0
9.0,50.0,0.0
9.0,50.0,3.0
9.0,50.0,2.0
9.0,51.0,0.0
9.0,51.0,12.0
9.0,52.0,2.0
9.0,52.0,1.0
9.0,52.0,0.0
9.0,52.0,6.0
9.0,52.0,1.0
9.0,53.0,1.0
9.0,53.0,2.0
9.0,53.0,2.0
9.0,53.0,3.0
9.0,54.0,1.0
9.0,54.0,3.0
9.0,55.0,3.0
9.0,55.0,4.0
9.0,55.0,6.0
9.0,56.0,1.0
9.0,60.0,1.0
9.0,60.0,1.0
9.0,60.0,1.0
9.0,61.0,2.0
9.0,62.0,22.0
9.0,63.0,1.0
9.0,63.0,0.0
10.0,1.0,51492.0
10.0,1.0,47.0
10.0,1.0,905.0
10.0,1.0,7068.0
10.0,2.0,199.0
10.0,2.0,696.0
10.0,2.0,757.0
10.0,2.0,1546.0
10.0,2.0,487.0
10.0,2.0,18710.0
10.0,3.0,500.0
10.0,3.0,3086.0
10.0,3.0,3791.0
10.0,4.0,850.0
10.0,4.0,4613.0
10.0,4.0,579.0
10.0,5.0,685.0
10.0,5.0,1507.0
10.0,5.0,1574.0
10.0,5.0,405.0
10.0,5.0,4243.0
10.0,5.0,1652.0
10.0,6.0,28771.0
10.0,8.0,298.0
10.0,9.0,555.0
10.0,10.0,444436.0
10.0,10.0,6678.0
10.0,11.0,11056.0
10.0,11.0,27424.0
10.0,11.0,362.0
10.0,12.0,449.0
10.0,12.0,25431.0
10.0,12.0,1038.0
10.0,13.0,958.0
10.0,13.0,339.0
10.0,13.0,1288.0
10.0,13.0,704.0
10.0,13.0,26989.0
10.0,13.0,925.0
10.0,13.0,441.0
10.0,13.0,769.0
10.0,14.0,2536.0
10.0,14.0,462.0
10.0,14.0,739.0
10.0,14.0,1403.0
10.0,14.0,10162.0
10.0,14.0,299.0
10.0,14.0,480.0
10.0,14.0,501.0
10.0,14.0,248.0
10.0,14.0,1121.0
10.0,14.0,1631.0
10.0,15.0,358.0
10.0,15.0,433.0
10.0,15.0,810.0
10.0,15.0,8089.0
10.0,16.0,1035.0
10.0,16.0,919.0
10.0,16.0,483.0
10.0,17.0,34308.0
10.0,18.0,2456.0
10.0,19.0,50.0
10.0,20.0,716.0
10.0,20.0,4227.0
10.0,20.0,38.0
10.0,20.0,1318.0
10.0,20.0,243.0
10.0,21.0,342.0
10.0,21.0,486.0
10.0,21.0,921.0
10.0,21.0,73.0
10.0,21.0,1.0
10.0,21.0,403.0
10.0,21.0,5705.0
10.0,21.0,1630.0
10.0,21.0,76.0
10.0,22.0,196.0
10.0,22.0,1019.0
10.0,22.0,7071.0
10.0,22.0,802.0
10.0,22.0,1224.0
10.0,23.0,997.0
10.0,23.0,874.0
10.0,23.0,1414.0
10.0,24.0,37.0
10.0,26.0,1444.0
10.0,26.0,569.0
10.0,27.0,82.0
10.0,27.0,85.0
10.0,28.0,4.0
10.0,29.0,31.0
10.0,30.0,537.0
10.0,31.0,1556.0
10.0,31.0,523.0
10.0,31.0,1677.0
10.0,31.0,1044.0
10.0,31.0,108.0
10.0,32.0,598.0
10.0,32.0,861.0
10.0,33.0,282.0
10.0,33.0,121.0
10.0,33.0,6461.0
10.0,33.0,33.0
10.0,33.0,360.0
10.0,34.0,180.0
10.0,34.0,774.0
10.0,34.0,339.0
10.0,34.0,7387.0
10.0,34.0,1074.0
10.0,34.0,192.0
10.0,34.0,708.0
10.0,34.0,206.0
10.0,35.0,252.0
10.0,35.0,344.0
10.0,35.0,5962.0
10.0,35.0,346.0
10.0,35.0,10.0
10.0,35.0,770.0
10.0,36.0,342.0
10.0,36.0,2498.0
10.0,36.0,566.0
10.0,36.0,505.0
10.0,36.0,24.0
10.0,37.0,255.0
10.0,37.0,157.0
10.0,37.0,206.0
10.0,37.0,300.0
10.0,37.0,816.0
10.0,38.0,114.0
10.0,38.0,469.0
10.0,38.0,22.0
10.0,38.0,28.0
10.0,39.0,1106.0
10.0,40.0,5357.0
10.0,40.0,235.0
10.0,41.0,253.0
10.0,41.0,571.0
10.0,41.0,234.0
10.0,41.0,3091.0
10.0,41.0,184.0
10.0,41.0,51.0
10.0,42.0,31.0
10.0,42.0,87.0
10.0,42.0,103.0
10.0,42.0,1911.0
10.0,43.0,36.0
10.0,43.0,1053.0
10.0,44.0,30.0
10.0,44.0,69.0
10.0,45.0,50.0
10.0,45.0,8.0
10.0,46.0,114.0
10.0,46.0,121.0
10.0,46.0,38.0
10.0,47.0,16.0
10.0,48.0,10.0
10.0,48.0,36.0
10.0,49.0,150.0
10.0,50.0,29.0
10.0,50.0,5457.0
10.0,50.0,180.0
10.0,50.0,94.0
10.0,50.0,193.0
10.0,50.0,5.0
10.0,50.0,16.0
10.0,50.0,150.0
10.0,50.0,31.0
10.0,51.0,74.0
10.0,51.0,2.0
10.0,51.0,64.0
10.0,51.0,149.0
10.0,51.0,65.0
10.0,51.0,130.0
10.0,51.0,1281.0
10.0,51.0,87.0
10.0,51.0,142.0
10.0,51.0,36.0
10.0,52.0,123.0
10.0,52.0,42.0
10.0,52.0,26.0
10.0,52.0,811.0
10.0,52.0,52.0
10.0,52.0,26.0
10.0,52.0,36.0
10.0,53.0,54.0
10.0,53.0,47.0
10.0,53.0,90.0
10.0,53.0,125.0
10.0,53.0,98.0
10.0,53.0,75.0
10.0,53.0,16.0
10.0,53.0,81.0
10.0,53.0,16.0
10.0,54.0,3.0
10.0,54.0,21.0
10.0,54.0,89.0
10.0,54.0,24.0
10.0,55.0,107.0
10.0,55.0,688.0
10.0,55.0,438.0
10.0,56.0,17.0
10.0,57.0,5.0
10.0,60.0,116.0
10.0,60.0,10.0
10.0,60.0,6.0
10.0,60.0,12.0
10.0,61.0,1.0
10.0,61.0,182.0
10.0,61.0,4.0
10.0,61.0,27.0
10.0,62.0,1.0
10.0,62.0,758.0
10.0,63.0,6.0
10.0,63.0,6.0
10.0,63.0,85.0
10.0,1.0,854.0
10.0,1.0,1.0
10.0,1.0,56.0
10.0,1.0,33.0
10.0,2.0,8.0
10.0,2.0,17.0
10.0,2.0,26.0
10.0,2.0,39.0
10.0,2.0,14.0
10.0,2.0,1003.0
10.0,3.0,6.0
10.0,3.0,44.0
10.0,3.0,196.0
10.0,4.0,16.0
10.0,4.0,55.0
10.0,4.0,12.0
10.0,5.0,5.0
10.0,5.0,10.0
10.0,5.0,17.0
10.0,5.0,2.0
10.0,5.0,44.0
10.0,5.0,26.0
10.0,6.0,202.0
10.0,8.0,5.0
10.0,9.0,5.0
10.0,10.0,6689.0
10.0,10.0,3454.0
10.0,11.0,363.0
10.0,11.0,2257.0
10.0,11.0,3.0
10.0,12.0,12.0
10.0,12.0,469.0
10.0,12.0,25.0
10.0,13.0,27.0
10.0,13.0,6.0
10.0,13.0,15.0
10.0,13.0,17.0
10.0,13.0,349.0
10.0,13.0,2.0
10.0,13.0,8.0
10.0,13.0,2.0
10.0,14.0,16.0
10.0,14.0,2.0
10.0,14.0,16.0
10.0,14.0,1.0
10.0,14.0,43.0
10.0,14.0,2.0
10.0,14.0,3.0
10.0,14.0,1.0
10.0,14.0,6.0
10.0,14.0,7.0
10.0,15.0,3.0
10.0,15.0,2.0
10.0,15.0,36.0
10.0,16.0,11.0
10.0,16.0,2.0
10.0,17.0,142.0
10.0,18.0,15.0
10.0,20.0,6.0
10.0,20.0,38.0
10.0,20.0,14.0
10.0,20.0,4.0
10.0,21.0,1.0
10.0,21.0,4.0
10.0,21.0,10.0
10.0,21.0,3.0
10.0,21.0,7.0
10.0,21.0,70.0
10.0,21.0,12.0
10.0,22.0,2.0
10.0,22.0,11.0
10.0,22.0,81.0
10.0,22.0,8.0
10.0,22.0,12.0
10.0,23.0,6.0
10.0,23.0,8.0
10.0,23.0,16.0
10.0,24.0,2.0
10.0,26.0,14.0
10.0,26.0,6.0
10.0,27.0,3.0
10.0,30.0,7.0
10.0,31.0,8.0
10.0,31.0,6.0
10.0,31.0,12.0
10.0,31.0,4.0
10.0,31.0,0.0
10.0,32.0,2.0
10.0,32.0,12.0
10.0,33.0,2.0
10.0,33.0,1.0
10.0,33.0,72.0
10.0,33.0,2.0
10.0,34.0,1.0
10.0,34.0,9.0
10.0,34.0,4.0
10.0,34.0,73.0
10.0,34.0,2.0
10.0,34.0,3.0
10.0,34.0,4.0
10.0,34.0,2.0
10.0,35.0,1.0
10.0,35.0,2.0
10.0,35.0,30.0
10.0,35.0,8.0
10.0,35.0,4.0
10.0,36.0,11.0
10.0,36.0,2.0
10.0,36.0,11.0
10.0,37.0,2.0
10.0,37.0,0.0
10.0,37.0,3.0
10.0,37.0,19.0
10.0,38.0,3.0
10.0,39.0,8.0
10.0,40.0,96.0
10.0,40.0,6.0
10.0,41.0,2.0
10.0,41.0,8.0
10.0,41.0,4.0
10.0,41.0,52.0
10.0,41.0,2.0
10.0,41.0,2.0
10.0,42.0,1.0
10.0,42.0,2.0
10.0,42.0,3.0
10.0,42.0,45.0
10.0,43.0,1.0
10.0,43.0,32.0
10.0,44.0,5.0
10.0,45.0,1.0
10.0,46.0,3.0
10.0,46.0,1.0
10.0,46.0,1.0
10.0,49.0,5.0
10.0,50.0,35.0
10.0,50.0,3.0
10.0,50.0,1.0
10.0,50.0,1.0
10.0,50.0,1.0
10.0,51.0,2.0
10.0,51.0,8.0
10.0,51.0,4.0
10.0,51.0,2.0
10.0,52.0,1.0
10.0,52.0,1.0
10.0,52.0,19.0
10.0,53.0,2.0
10.0,53.0,0.0
10.0,53.0,0.0
10.0,53.0,0.0
10.0,53.0,1.0
10.0,54.0,1.0
10.0,55.0,1.0
10.0,55.0,20.0
10.0,55.0,6.0
10.0,56.0,1.0
10.0,60.0,0.0
10.0,61.0,1.0
10.0,61.0,1.0
10.0,62.0,1.0
10.0,62.0,5.0
11.0,1.0,944.0
11.0,1.0,3.0
11.0,1.0,23.0
11.0,1.0,60.0
11.0,2.0,7.0
11.0,2.0,30.0
11.0,2.0,34.0
11.0,2.0,83.0
11.0,2.0,17.0
11.0,2.0,439.0
11.0,3.0,19.0
11.0,3.0,61.0
11.0,3.0,80.0
11.0,4.0,23.0
11.0,4.0,83.0
11.0,4.0,9.0
11.0,5.0,5.0
11.0,5.0,27.0
11.0,5.0,19.0
11.0,5.0,4.0
11.0,5.0,70.0
11.0,5.0,33.0
11.0,6.0,344.0
11.0,8.0,3.0
11.0,9.0,12.0
11.0,10.0,11014.0
11.0,10.0,339.0
11.0,11.0,10154.0
11.0,11.0,6979.0
11.0,11.0,7.0
11.0,12.0,89.0
11.0,12.0,9040.0
11.0,12.0,95.0
11.0,13.0,81.0
11.0,13.0,16.0
11.0,13.0,20.0
11.0,13.0,30.0
11.0,13.0,1613.0
11.0,13.0,16.0
11.0,13.0,25.0
11.0,13.0,12.0
11.0,14.0,85.0
11.0,14.0,8.0
11.0,14.0,127.0
11.0,14.0,22.0
11.0,14.0,220.0
11.0,14.0,8.0
11.0,14.0,5.0
11.0,14.0,3.0
11.0,14.0,5.0
11.0,14.0,28.0
11.0,14.0,33.0
11.0,15.0,4.0
11.0,15.0,8.0
11.0,15.0,13.0
11.0,15.0,206.0
11.0,16.0,53.0
11.0,16.0,26.0
11.0,16.0,7.0
11.0,17.0,348.0
11.0,18.0,19.0
11.0,19.0,1.0
11.0,20.0,15.0
11.0,20.0,73.0
11.0,20.0,22.0
11.0,20.0,4.0
11.0,21.0,3.0
11.0,21.0,10.0
11.0,21.0,11.0
11.0,21.0,11.0
11.0,21.0,87.0
11.0,21.0,12.0
11.0,22.0,2.0
11.0,22.0,4.0
11.0,22.0,115.0
11.0,22.0,13.0
11.0,22.0,14.0
11.0,23.0,13.0
11.0,23.0,10.0
11.0,23.0,18.0
11.0,24.0,2.0
11.0,26.0,25.0
