OriginSRA,DestinationSRA,flows
14.0,19.0,37.0
14.0,20.0,29.0
14.0,20.0,416.0
14.0,20.0,2.0
14.0,20.0,52.0
14.0,20.0,32.0
14.0,21.0,18.0
14.0,21.0,0.0
14.0,21.0,24.0
14.0,21.0,35.0
14.0,21.0,489.0
14.0,21.0,27.0
14.0,21.0,51.0
14.0,22.0,6.0
14.0,22.0,2.0
14.0,22.0,111.0
14.0,22.0,55.0
14.0,22.0,593.0
14.0,22.0,29.0
14.0,24.0,122.0
14.0,24.0,45.0
14.0,26.0,68.0
14.0,26.0,58.0
14.0,27.0,6.0
14.0,28.0,2.0
14.0,28.0,8.0
14.0,28.0,27.0
14.0,28.0,2.0
14.0,30.0,64.0
14.0,30.0,7.0
14.0,31.0,32.0
14.0,31.0,501.0
14.0,31.0,7.0
14.0,31.0,348.0
14.0,31.0,17.0
14.0,32.0,29.0
14.0,32.0,8.0
14.0,32.0,109.0
14.0,33.0,14.0
14.0,33.0,204.0
14.0,33.0,632.0
14.0,33.0,9.0
14.0,33.0,4.0
14.0,33.0,18.0
14.0,34.0,10.0
14.0,34.0,30.0
14.0,34.0,987.0
14.0,34.0,1.0
14.0,34.0,29.0
14.0,34.0,36.0
14.0,34.0,21.0
14.0,35.0,25.0
14.0,35.0,21.0
14.0,35.0,838.0
14.0,35.0,1.0
14.0,35.0,468.0
14.0,36.0,8.0
14.0,36.0,36.0
14.0,36.0,986.0
14.0,37.0,30.0
14.0,37.0,26.0
14.0,37.0,4.0
14.0,37.0,101.0
14.0,37.0,147.0
14.0,38.0,15.0
14.0,38.0,16.0
14.0,38.0,169.0
14.0,39.0,1862.0
14.0,40.0,4.0
14.0,40.0,5200.0
14.0,40.0,1.0
14.0,40.0,271.0
14.0,41.0,55.0
14.0,41.0,2355.0
14.0,41.0,50.0
14.0,42.0,24.0
14.0,42.0,1203.0
14.0,43.0,17.0
14.0,43.0,861.0
14.0,44.0,95.0
14.0,46.0,108.0
14.0,46.0,117.0
14.0,47.0,9.0
14.0,47.0,41.0
14.0,47.0,6.0
14.0,47.0,46.0
14.0,48.0,65.0
14.0,48.0,57.0
14.0,48.0,48.0
14.0,48.0,30.0
14.0,48.0,57.0
14.0,48.0,10.0
14.0,49.0,5.0
14.0,49.0,15.0
14.0,49.0,114.0
14.0,50.0,17.0
14.0,50.0,18242.0
14.0,50.0,109.0
14.0,50.0,186.0
14.0,50.0,233.0
14.0,50.0,735.0
14.0,50.0,28.0
14.0,51.0,3.0
14.0,51.0,14.0
14.0,51.0,54.0
14.0,51.0,309.0
14.0,51.0,4586.0
14.0,51.0,113.0
14.0,51.0,19.0
14.0,51.0,46.0
14.0,51.0,24.0
14.0,51.0,115.0
14.0,51.0,50.0
14.0,51.0,54.0
14.0,52.0,11.0
14.0,52.0,1632.0
14.0,52.0,81.0
14.0,53.0,19.0
14.0,53.0,136.0
14.0,53.0,597.0
14.0,53.0,95.0
14.0,53.0,34.0
14.0,53.0,6.0
14.0,53.0,28.0
14.0,53.0,64.0
14.0,54.0,6.0
14.0,54.0,8.0
14.0,54.0,17.0
14.0,54.0,9.0
14.0,54.0,9.0
14.0,54.0,107.0
14.0,54.0,26.0
14.0,54.0,2.0
14.0,54.0,2.0
14.0,54.0,11.0
14.0,55.0,83.0
14.0,55.0,1682.0
14.0,57.0,4.0
14.0,60.0,183.0
14.0,60.0,8.0
14.0,60.0,7.0
14.0,60.0,5.0
14.0,61.0,0.0
14.0,61.0,96.0
14.0,61.0,3.0
14.0,61.0,4.0
14.0,62.0,1.0
14.0,62.0,76.0
14.0,63.0,6.0
14.0,63.0,6.0
14.0,63.0,93.0
14.0,1.0,69.0
14.0,2.0,2.0
14.0,2.0,0.0
14.0,2.0,0.0
14.0,2.0,7.0
14.0,2.0,19.0
14.0,3.0,7.0
14.0,4.0,12.0
14.0,5.0,2.0
14.0,5.0,1.0
14.0,5.0,2.0
14.0,5.0,10.0
14.0,5.0,2.0
14.0,6.0,47.0
14.0,10.0,278.0
14.0,11.0,22.0
14.0,11.0,2.0
14.0,12.0,5.0
14.0,12.0,2.0
14.0,12.0,92.0
14.0,13.0,7.0
14.0,13.0,2.0
14.0,13.0,627.0
14.0,13.0,2.0
14.0,13.0,4.0
14.0,14.0,5.0
14.0,14.0,24.0
14.0,14.0,18.0
14.0,14.0,6.0
14.0,14.0,3682.0
14.0,14.0,863.0
14.0,14.0,86.0
14.0,14.0,54.0
14.0,14.0,31.0
14.0,14.0,326.0
14.0,15.0,38.0
14.0,15.0,92.0
14.0,15.0,133.0
14.0,15.0,371.0
14.0,15.0,1517.0
14.0,16.0,13.0
14.0,16.0,2.0
14.0,16.0,44.0
14.0,16.0,12.0
14.0,17.0,68.0
14.0,20.0,8.0
14.0,20.0,1.0
14.0,21.0,0.0
14.0,21.0,1.0
14.0,21.0,19.0
14.0,21.0,1.0
14.0,21.0,0.0
14.0,22.0,4.0
14.0,22.0,19.0
14.0,24.0,6.0
14.0,24.0,1.0
14.0,26.0,3.0
14.0,26.0,5.0
14.0,30.0,1.0
14.0,31.0,4.0
14.0,31.0,0.0
14.0,31.0,28.0
14.0,32.0,5.0
14.0,33.0,1.0
14.0,33.0,13.0
14.0,33.0,0.0
14.0,34.0,0.0
14.0,34.0,34.0
14.0,34.0,2.0
14.0,35.0,2.0
14.0,35.0,22.0
14.0,35.0,4.0
14.0,36.0,1.0
14.0,36.0,50.0
14.0,37.0,4.0
14.0,37.0,1.0
14.0,37.0,5.0
14.0,37.0,2.0
14.0,38.0,8.0
14.0,39.0,118.0
14.0,40.0,61.0
14.0,40.0,4.0
14.0,41.0,34.0
14.0,42.0,31.0
14.0,43.0,18.0
14.0,44.0,2.0
14.0,46.0,1.0
14.0,47.0,1.0
14.0,48.0,2.0
14.0,48.0,2.0
14.0,48.0,1.0
14.0,48.0,1.0
14.0,49.0,5.0
14.0,50.0,2.0
14.0,50.0,352.0
14.0,50.0,1.0
14.0,50.0,4.0
14.0,50.0,5.0
14.0,50.0,11.0
14.0,51.0,2.0
14.0,51.0,3.0
14.0,51.0,82.0
14.0,51.0,1.0
14.0,51.0,0.0
14.0,51.0,4.0
14.0,51.0,1.0
14.0,51.0,2.0
14.0,52.0,28.0
14.0,52.0,1.0
14.0,53.0,4.0
14.0,53.0,10.0
14.0,53.0,1.0
14.0,53.0,2.0
14.0,54.0,1.0
14.0,54.0,1.0
14.0,54.0,1.0
14.0,54.0,1.0
14.0,54.0,1.0
14.0,55.0,4.0
14.0,55.0,51.0
14.0,60.0,3.0
14.0,60.0,1.0
14.0,60.0,1.0
14.0,61.0,2.0
14.0,61.0,1.0
14.0,62.0,2.0
14.0,63.0,1.0
14.0,63.0,6.0
14.0,1.0,78.0
14.0,2.0,2.0
14.0,2.0,1.0
14.0,2.0,1.0
14.0,2.0,48.0
14.0,3.0,3.0
14.0,4.0,10.0
14.0,5.0,2.0
14.0,5.0,7.0
14.0,5.0,2.0
14.0,6.0,25.0
14.0,10.0,213.0
14.0,10.0,1.0
14.0,10.0,1.0
14.0,11.0,20.0
14.0,11.0,1.0
14.0,12.0,2.0
14.0,12.0,2.0
14.0,12.0,1.0
14.0,12.0,55.0
14.0,13.0,1.0
14.0,13.0,346.0
14.0,13.0,2.0
14.0,14.0,4.0
14.0,14.0,7.0
14.0,14.0,3.0
14.0,14.0,14.0
14.0,14.0,2874.0
14.0,14.0,64.0
14.0,14.0,1239.0
14.0,14.0,0.0
14.0,14.0,6.0
14.0,14.0,100.0
14.0,14.0,290.0
14.0,15.0,229.0
14.0,15.0,19.0
14.0,15.0,14.0
14.0,15.0,70.0
14.0,15.0,1004.0
14.0,15.0,1.0
14.0,16.0,9.0
14.0,16.0,6.0
14.0,16.0,11.0
14.0,17.0,42.0
14.0,19.0,1.0
14.0,20.0,3.0
14.0,20.0,9.0
14.0,21.0,0.0
14.0,21.0,0.0
14.0,21.0,15.0
14.0,21.0,1.0
14.0,22.0,2.0
14.0,22.0,13.0
14.0,24.0,2.0
14.0,26.0,1.0
14.0,26.0,1.0
14.0,31.0,1.0
14.0,31.0,8.0
14.0,31.0,2.0
14.0,32.0,1.0
14.0,32.0,4.0
14.0,33.0,1.0
14.0,33.0,8.0
14.0,33.0,0.0
14.0,34.0,18.0
14.0,34.0,0.0
14.0,34.0,1.0
14.0,35.0,0.0
14.0,35.0,14.0
14.0,35.0,2.0
14.0,36.0,0.0
14.0,36.0,27.0
14.0,37.0,1.0
14.0,37.0,1.0
14.0,37.0,3.0
14.0,37.0,4.0
14.0,38.0,1.0
14.0,38.0,0.0
14.0,38.0,2.0
14.0,39.0,29.0
14.0,40.0,44.0
14.0,40.0,3.0
14.0,41.0,35.0
14.0,42.0,1.0
14.0,42.0,19.0
14.0,43.0,36.0
14.0,44.0,1.0
14.0,46.0,2.0
14.0,46.0,2.0
14.0,47.0,3.0
14.0,47.0,1.0
14.0,48.0,2.0
14.0,48.0,1.0
14.0,49.0,2.0
14.0,50.0,401.0
14.0,50.0,2.0
14.0,50.0,3.0
14.0,50.0,15.0
14.0,51.0,0.0
14.0,51.0,6.0
14.0,51.0,94.0
14.0,51.0,5.0
14.0,51.0,1.0
14.0,51.0,2.0
14.0,51.0,0.0
14.0,51.0,1.0
14.0,52.0,31.0
14.0,52.0,2.0
14.0,53.0,3.0
14.0,53.0,12.0
14.0,53.0,2.0
14.0,53.0,1.0
14.0,54.0,1.0
14.0,54.0,4.0
14.0,55.0,2.0
14.0,55.0,38.0
14.0,60.0,5.0
14.0,60.0,1.0
14.0,60.0,1.0
14.0,62.0,4.0
14.0,63.0,2.0
14.0,1.0,436.0
14.0,2.0,1.0
14.0,2.0,2.0
14.0,2.0,10.0
14.0,2.0,25.0
14.0,2.0,1.0
14.0,2.0,1.0
14.0,2.0,2.0
14.0,2.0,158.0
14.0,3.0,42.0
14.0,4.0,113.0
14.0,4.0,4.0
14.0,5.0,4.0
14.0,5.0,1.0
14.0,5.0,6.0
14.0,5.0,196.0
14.0,5.0,30.0
14.0,6.0,2509.0
14.0,7.0,8.0
14.0,10.0,820.0
14.0,10.0,2.0
14.0,10.0,222.0
14.0,11.0,99.0
14.0,11.0,4.0
14.0,12.0,3.0
14.0,12.0,125.0
14.0,12.0,19.0
14.0,12.0,99.0
14.0,13.0,1.0
14.0,13.0,195.0
14.0,13.0,17.0
14.0,13.0,4.0
14.0,14.0,2.0
14.0,14.0,1.0
14.0,14.0,7.0
14.0,14.0,77.0
14.0,14.0,2.0
14.0,14.0,3.0
14.0,14.0,2910.0
14.0,14.0,1.0
14.0,14.0,4.0
14.0,14.0,3.0
14.0,15.0,2.0
14.0,15.0,71.0
14.0,15.0,10.0
14.0,16.0,8.0
14.0,16.0,667.0
14.0,16.0,4.0
14.0,16.0,6.0
14.0,17.0,1081.0
14.0,19.0,14.0
14.0,20.0,4.0
14.0,20.0,140.0
14.0,20.0,4.0
14.0,20.0,3.0
14.0,21.0,3.0
14.0,21.0,6.0
14.0,21.0,3.0
14.0,21.0,57.0
14.0,21.0,19.0
14.0,21.0,7.0
14.0,22.0,2.0
14.0,22.0,1.0
14.0,22.0,7.0
14.0,22.0,126.0
14.0,22.0,23.0
14.0,24.0,169.0
14.0,24.0,409.0
14.0,26.0,1.0
14.0,26.0,26.0
14.0,27.0,4.0
14.0,28.0,7.0
14.0,28.0,2.0
14.0,28.0,34.0
14.0,30.0,44.0
14.0,30.0,53.0
14.0,31.0,45.0
14.0,31.0,332.0
14.0,31.0,17.0
14.0,31.0,1.0
14.0,31.0,13.0
14.0,32.0,101.0
14.0,32.0,4.0
14.0,32.0,363.0
14.0,33.0,22.0
14.0,33.0,3.0
14.0,33.0,3998.0
14.0,33.0,12.0
14.0,33.0,2.0
14.0,33.0,24.0
14.0,34.0,7.0
14.0,34.0,28.0
14.0,34.0,586.0
14.0,34.0,1.0
14.0,34.0,10.0
14.0,34.0,5.0
14.0,34.0,13.0
14.0,35.0,9.0
14.0,35.0,7.0
14.0,35.0,242.0
14.0,35.0,1.0
14.0,35.0,1.0
14.0,36.0,2.0
14.0,36.0,12.0
14.0,36.0,122.0
14.0,37.0,1.0
14.0,37.0,5.0
14.0,37.0,8.0
14.0,37.0,31.0
14.0,37.0,1.0
14.0,38.0,16.0
14.0,38.0,6.0
14.0,38.0,37.0
14.0,39.0,19.0
14.0,40.0,2.0
14.0,40.0,47.0
14.0,40.0,1.0
14.0,41.0,2.0
14.0,41.0,49.0
14.0,41.0,1.0
14.0,42.0,1.0
14.0,42.0,20.0
14.0,43.0,17.0
14.0,46.0,1.0
14.0,47.0,0.0
14.0,48.0,1.0
14.0,48.0,0.0
14.0,49.0,1.0
14.0,50.0,60.0
14.0,50.0,0.0
14.0,50.0,6.0
14.0,51.0,0.0
14.0,51.0,17.0
14.0,51.0,1.0
14.0,51.0,0.0
14.0,51.0,1.0
14.0,52.0,19.0
14.0,53.0,1.0
14.0,53.0,2.0
14.0,53.0,3.0
14.0,53.0,2.0
14.0,54.0,1.0
14.0,54.0,2.0
14.0,55.0,17.0
14.0,60.0,2.0
14.0,60.0,1.0
14.0,61.0,18.0
14.0,62.0,31.0
14.0,63.0,1.0
14.0,1.0,115.0
14.0,2.0,1.0
14.0,2.0,4.0
14.0,2.0,2.0
14.0,2.0,46.0
14.0,3.0,8.0
14.0,4.0,13.0
14.0,5.0,2.0
14.0,5.0,13.0
14.0,5.0,2.0
14.0,6.0,59.0
14.0,10.0,457.0
14.0,10.0,2.0
14.0,10.0,1.0
14.0,11.0,50.0
14.0,11.0,3.0
14.0,12.0,8.0
14.0,12.0,121.0
14.0,13.0,2.0
14.0,13.0,852.0
14.0,13.0,1.0
14.0,13.0,13.0
14.0,14.0,12.0
14.0,14.0,42.0
14.0,14.0,33.0
14.0,14.0,6.0
14.0,14.0,1687.0
14.0,14.0,48.0
14.0,14.0,7.0
14.0,14.0,764.0
14.0,14.0,4.0
14.0,14.0,43.0
14.0,15.0,3.0
14.0,15.0,156.0
14.0,15.0,200.0
14.0,15.0,87.0
14.0,15.0,1578.0
14.0,15.0,1.0
14.0,16.0,11.0
14.0,16.0,3.0
14.0,16.0,28.0
14.0,16.0,20.0
14.0,17.0,69.0
14.0,20.0,7.0
14.0,20.0,0.0
14.0,20.0,1.0
14.0,20.0,1.0
14.0,21.0,1.0
14.0,21.0,2.0
14.0,21.0,1.0
14.0,21.0,7.0
14.0,21.0,0.0
14.0,21.0,1.0
14.0,22.0,2.0
14.0,22.0,27.0
14.0,22.0,1.0
14.0,24.0,2.0
14.0,30.0,0.0
14.0,31.0,6.0
14.0,31.0,6.0
14.0,32.0,1.0
14.0,33.0,1.0
14.0,33.0,3.0
14.0,33.0,15.0
14.0,33.0,1.0
14.0,34.0,2.0
14.0,34.0,31.0
14.0,34.0,1.0
14.0,34.0,1.0
14.0,34.0,1.0
14.0,35.0,29.0
14.0,35.0,2.0
14.0,36.0,2.0
14.0,36.0,44.0
14.0,37.0,2.0
14.0,37.0,1.0
14.0,37.0,2.0
14.0,37.0,1.0
14.0,38.0,2.0
14.0,38.0,5.0
14.0,39.0,32.0
14.0,40.0,40.0
14.0,40.0,2.0
14.0,41.0,1.0
14.0,41.0,41.0
14.0,41.0,1.0
14.0,42.0,5.0
14.0,43.0,28.0
14.0,46.0,1.0
14.0,46.0,1.0
14.0,48.0,1.0
14.0,48.0,0.0
14.0,48.0,1.0
14.0,50.0,154.0
14.0,50.0,2.0
14.0,50.0,4.0
14.0,50.0,2.0
14.0,50.0,6.0
14.0,50.0,2.0
14.0,51.0,2.0
14.0,51.0,39.0
14.0,51.0,1.0
14.0,51.0,1.0
14.0,52.0,12.0
14.0,52.0,0.0
14.0,53.0,0.0
14.0,53.0,4.0
14.0,53.0,1.0
14.0,53.0,1.0
14.0,54.0,1.0
14.0,55.0,1.0
14.0,55.0,48.0
14.0,60.0,3.0
14.0,60.0,0.0
14.0,61.0,3.0
14.0,62.0,2.0
14.0,63.0,2.0
14.0,1.0,81.0
14.0,2.0,2.0
14.0,2.0,2.0
14.0,2.0,1.0
14.0,2.0,38.0
14.0,3.0,6.0
14.0,4.0,14.0
14.0,5.0,12.0
14.0,5.0,2.0
14.0,6.0,32.0
14.0,7.0,2.0
14.0,10.0,244.0
14.0,10.0,2.0
14.0,10.0,1.0
14.0,11.0,28.0
14.0,11.0,2.0
14.0,12.0,3.0
14.0,12.0,86.0
14.0,13.0,441.0
14.0,13.0,3.0
14.0,14.0,4.0
14.0,14.0,22.0
14.0,14.0,10.0
14.0,14.0,13.0
14.0,14.0,3194.0
14.0,14.0,31.0
14.0,14.0,97.0
14.0,14.0,1.0
14.0,14.0,5.0
14.0,14.0,940.0
14.0,14.0,150.0
14.0,15.0,90.0
14.0,15.0,13.0
14.0,15.0,16.0
14.0,15.0,16.0
14.0,15.0,816.0
14.0,15.0,1.0
14.0,16.0,12.0
14.0,16.0,2.0
14.0,16.0,4.0
14.0,16.0,10.0
14.0,17.0,26.0
14.0,20.0,1.0
14.0,20.0,10.0
14.0,21.0,9.0
14.0,21.0,0.0
14.0,21.0,1.0
14.0,22.0,4.0
14.0,22.0,20.0
14.0,24.0,2.0
14.0,26.0,2.0
14.0,30.0,1.0
14.0,30.0,2.0
14.0,31.0,1.0
14.0,31.0,5.0
14.0,31.0,2.0
14.0,31.0,1.0
14.0,32.0,1.0
14.0,33.0,0.0
14.0,33.0,13.0
14.0,33.0,1.0
14.0,34.0,11.0
14.0,34.0,4.0
14.0,34.0,0.0
14.0,35.0,1.0
14.0,35.0,14.0
14.0,35.0,4.0
14.0,36.0,2.0
14.0,36.0,25.0
14.0,37.0,1.0
14.0,37.0,4.0
14.0,37.0,2.0
14.0,38.0,4.0
14.0,39.0,52.0
14.0,40.0,86.0
14.0,40.0,1.0
14.0,41.0,1.0
14.0,41.0,89.0
14.0,41.0,2.0
14.0,42.0,35.0
14.0,43.0,48.0
14.0,44.0,6.0
14.0,46.0,9.0
14.0,46.0,5.0
14.0,47.0,2.0
14.0,47.0,1.0
14.0,47.0,1.0
14.0,48.0,5.0
14.0,48.0,2.0
14.0,48.0,2.0
14.0,48.0,2.0
14.0,49.0,1.0
14.0,49.0,7.0
14.0,50.0,2.0
14.0,50.0,1156.0
14.0,50.0,6.0
14.0,50.0,6.0
14.0,50.0,11.0
14.0,50.0,47.0
14.0,51.0,1.0
14.0,51.0,11.0
14.0,51.0,208.0
14.0,51.0,3.0
14.0,51.0,1.0
14.0,51.0,4.0
14.0,51.0,2.0
14.0,51.0,3.0
14.0,51.0,1.0
14.0,51.0,2.0
14.0,52.0,74.0
14.0,52.0,3.0
14.0,53.0,1.0
14.0,53.0,7.0
14.0,53.0,23.0
14.0,53.0,1.0
14.0,53.0,4.0
14.0,53.0,1.0
14.0,54.0,1.0
14.0,54.0,0.0
14.0,54.0,7.0
14.0,54.0,4.0
14.0,55.0,2.0
14.0,55.0,90.0
14.0,60.0,1.0
14.0,60.0,1.0
14.0,61.0,2.0
14.0,61.0,1.0
14.0,62.0,2.0
14.0,1.0,155.0
14.0,2.0,1.0
14.0,2.0,6.0
14.0,2.0,12.0
14.0,2.0,0.0
14.0,2.0,65.0
14.0,3.0,12.0
14.0,4.0,26.0
14.0,5.0,4.0
14.0,5.0,1.0
14.0,5.0,25.0
14.0,5.0,3.0
14.0,6.0,94.0
14.0,10.0,541.0
14.0,10.0,4.0
14.0,10.0,2.0
14.0,11.0,66.0
14.0,11.0,5.0
14.0,12.0,4.0
14.0,12.0,4.0
14.0,12.0,152.0
14.0,13.0,2.0
14.0,13.0,2.0
14.0,13.0,1025.0
14.0,13.0,1.0
14.0,13.0,7.0
14.0,14.0,4.0
14.0,14.0,41.0
14.0,14.0,22.0
14.0,14.0,8.0
14.0,14.0,5608.0
14.0,14.0,378.0
14.0,14.0,301.0
14.0,14.0,4.0
14.0,14.0,43.0
14.0,14.0,137.0
14.0,14.0,1742.0
14.0,15.0,103.0
14.0,15.0,105.0
14.0,15.0,140.0
14.0,15.0,242.0
14.0,15.0,2527.0
14.0,15.0,4.0
14.0,16.0,17.0
14.0,16.0,6.0
14.0,16.0,41.0
14.0,16.0,17.0
14.0,17.0,132.0
14.0,19.0,1.0
14.0,20.0,1.0
14.0,20.0,24.0
14.0,20.0,0.0
14.0,20.0,2.0
14.0,20.0,3.0
14.0,21.0,2.0
14.0,21.0,3.0
14.0,21.0,16.0
14.0,21.0,1.0
14.0,21.0,1.0
14.0,22.0,13.0
14.0,22.0,4.0
14.0,22.0,21.0
14.0,22.0,2.0
14.0,24.0,11.0
14.0,24.0,3.0
14.0,26.0,8.0
14.0,26.0,2.0
14.0,30.0,5.0
14.0,31.0,4.0
14.0,31.0,27.0
14.0,31.0,33.0
14.0,31.0,2.0
14.0,32.0,4.0
14.0,32.0,10.0
14.0,33.0,5.0
14.0,33.0,32.0
14.0,33.0,5.0
14.0,34.0,1.0
14.0,34.0,1.0
14.0,34.0,58.0
14.0,34.0,6.0
14.0,34.0,3.0
14.0,34.0,2.0
14.0,35.0,4.0
14.0,35.0,1.0
14.0,35.0,60.0
14.0,35.0,11.0
14.0,36.0,1.0
14.0,36.0,114.0
14.0,37.0,3.0
14.0,37.0,9.0
14.0,37.0,2.0
14.0,37.0,16.0
14.0,37.0,3.0
14.0,38.0,0.0
14.0,38.0,13.0
14.0,39.0,210.0
14.0,40.0,0.0
14.0,40.0,143.0
14.0,40.0,13.0
14.0,41.0,97.0
14.0,41.0,1.0
14.0,42.0,77.0
14.0,43.0,1.0
14.0,43.0,15.0
14.0,44.0,6.0
14.0,46.0,11.0
14.0,46.0,8.0
14.0,47.0,1.0
14.0,47.0,2.0
14.0,47.0,0.0
14.0,47.0,3.0
14.0,48.0,2.0
14.0,48.0,4.0
14.0,48.0,5.0
14.0,48.0,3.0
14.0,48.0,4.0
14.0,49.0,2.0
14.0,49.0,3.0
14.0,49.0,8.0
14.0,50.0,1009.0
14.0,50.0,8.0
14.0,50.0,7.0
14.0,50.0,24.0
14.0,50.0,35.0
14.0,50.0,4.0
14.0,51.0,4.0
14.0,51.0,15.0
14.0,51.0,282.0
14.0,51.0,12.0
14.0,51.0,2.0
14.0,51.0,1.0
14.0,51.0,0.0
14.0,51.0,7.0
14.0,51.0,2.0
14.0,51.0,5.0
14.0,52.0,107.0
14.0,52.0,3.0
14.0,53.0,1.0
14.0,53.0,4.0
14.0,53.0,40.0
14.0,53.0,6.0
14.0,53.0,1.0
14.0,53.0,1.0
14.0,53.0,4.0
14.0,54.0,2.0
14.0,54.0,1.0
14.0,54.0,0.0
14.0,54.0,6.0
14.0,54.0,1.0
14.0,54.0,1.0
14.0,55.0,6.0
14.0,55.0,49.0
14.0,60.0,13.0
14.0,60.0,2.0
14.0,60.0,2.0
14.0,61.0,4.0
14.0,62.0,5.0
14.0,63.0,1.0
14.0,63.0,7.0
15.0,1.0,20.0
15.0,2.0,1.0
15.0,2.0,16.0
15.0,3.0,2.0
15.0,4.0,2.0
15.0,5.0,0.0
15.0,5.0,0.0
15.0,6.0,12.0
15.0,10.0,91.0
15.0,10.0,1.0
15.0,11.0,12.0
15.0,12.0,4.0
15.0,12.0,22.0
15.0,13.0,1.0
15.0,13.0,179.0
15.0,13.0,1.0
15.0,14.0,2.0
15.0,14.0,9.0
15.0,14.0,3.0
15.0,14.0,3.0
15.0,14.0,1410.0
15.0,14.0,28.0
15.0,14.0,235.0
15.0,14.0,4.0
15.0,14.0,92.0
15.0,14.0,110.0
15.0,15.0,267.0
15.0,15.0,4.0
15.0,15.0,12.0
15.0,15.0,25.0
15.0,15.0,532.0
15.0,16.0,4.0
15.0,16.0,6.0
15.0,16.0,3.0
15.0,17.0,22.0
15.0,20.0,1.0
15.0,21.0,4.0
15.0,22.0,3.0
15.0,31.0,4.0
15.0,31.0,4.0
15.0,31.0,2.0
15.0,33.0,6.0
15.0,34.0,10.0
15.0,35.0,5.0
15.0,35.0,2.0
15.0,36.0,0.0
15.0,36.0,8.0
15.0,37.0,0.0
15.0,37.0,1.0
15.0,38.0,1.0
15.0,38.0,0.0
15.0,39.0,14.0
15.0,40.0,20.0
15.0,40.0,2.0
15.0,41.0,3.0
15.0,41.0,26.0
15.0,42.0,8.0
15.0,43.0,13.0
15.0,44.0,1.0
15.0,46.0,3.0
15.0,47.0,1.0
15.0,47.0,1.0
15.0,48.0,1.0
15.0,48.0,2.0
15.0,48.0,0.0
15.0,48.0,2.0
15.0,49.0,2.0
15.0,50.0,1.0
15.0,50.0,269.0
15.0,50.0,0.0
15.0,50.0,2.0
15.0,50.0,4.0
15.0,50.0,12.0
15.0,50.0,1.0
15.0,51.0,2.0
15.0,51.0,5.0
15.0,51.0,76.0
15.0,51.0,3.0
15.0,51.0,0.0
15.0,51.0,1.0
15.0,52.0,20.0
15.0,53.0,4.0
15.0,53.0,6.0
15.0,53.0,2.0
15.0,53.0,1.0
15.0,54.0,3.0
15.0,54.0,0.0
15.0,55.0,37.0
15.0,60.0,1.0
15.0,62.0,1.0
15.0,63.0,1.0
15.0,1.0,97.0
15.0,2.0,1.0
15.0,2.0,4.0
15.0,2.0,6.0
15.0,2.0,1.0
15.0,2.0,35.0
15.0,3.0,4.0
15.0,4.0,14.0
15.0,5.0,2.0
15.0,5.0,2.0
15.0,5.0,7.0
15.0,5.0,2.0
15.0,6.0,49.0
15.0,7.0,0.0
15.0,10.0,309.0
15.0,10.0,2.0
15.0,10.0,0.0
15.0,11.0,34.0
15.0,11.0,5.0
15.0,12.0,6.0
15.0,12.0,0.0
15.0,12.0,1.0
15.0,12.0,79.0
15.0,13.0,1.0
15.0,13.0,1.0
15.0,13.0,523.0
15.0,13.0,7.0
15.0,14.0,4.0
15.0,14.0,28.0
15.0,14.0,13.0
15.0,14.0,12.0
15.0,14.0,1080.0
15.0,14.0,88.0
15.0,14.0,23.0
15.0,14.0,3.0
15.0,14.0,154.0
15.0,14.0,14.0
15.0,14.0,124.0
15.0,15.0,3.0
15.0,15.0,467.0
15.0,15.0,502.0
15.0,15.0,215.0
15.0,15.0,1948.0
15.0,15.0,2.0
15.0,16.0,10.0
15.0,16.0,1.0
15.0,16.0,57.0
15.0,16.0,16.0
15.0,17.0,61.0
15.0,20.0,2.0
15.0,20.0,13.0
15.0,20.0,1.0
15.0,21.0,11.0
15.0,21.0,1.0
15.0,22.0,4.0
15.0,22.0,28.0
15.0,24.0,4.0
15.0,26.0,2.0
15.0,26.0,1.0
15.0,30.0,2.0
15.0,31.0,1.0
15.0,31.0,5.0
15.0,31.0,13.0
15.0,31.0,0.0
15.0,32.0,1.0
15.0,33.0,2.0
15.0,33.0,16.0
15.0,33.0,2.0
15.0,34.0,0.0
15.0,34.0,36.0
15.0,34.0,2.0
15.0,35.0,1.0
15.0,35.0,25.0
15.0,35.0,3.0
15.0,36.0,0.0
15.0,36.0,52.0
15.0,37.0,2.0
15.0,37.0,4.0
15.0,37.0,3.0
15.0,38.0,1.0
15.0,38.0,5.0
15.0,39.0,50.0
15.0,40.0,47.0
15.0,40.0,4.0
15.0,41.0,30.0
15.0,42.0,1.0
15.0,42.0,17.0
15.0,43.0,17.0
15.0,44.0,0.0
15.0,46.0,1.0
15.0,46.0,4.0
15.0,48.0,1.0
15.0,49.0,2.0
15.0,50.0,209.0
15.0,50.0,2.0
15.0,50.0,1.0
15.0,50.0,4.0
15.0,50.0,12.0
15.0,51.0,2.0
15.0,51.0,1.0
15.0,51.0,66.0
15.0,51.0,2.0
15.0,51.0,0.0
15.0,51.0,1.0
15.0,52.0,19.0
15.0,53.0,0.0
15.0,53.0,5.0
15.0,53.0,1.0
15.0,54.0,0.0
15.0,55.0,26.0
15.0,60.0,1.0
15.0,60.0,2.0
15.0,60.0,0.0
15.0,61.0,3.0
15.0,62.0,3.0
15.0,63.0,1.0
15.0,63.0,3.0
